key,year,name,birth,WAR,G,CG,SHO,GS,W,L,SV,HLD,INN,R,ER,BF,H,2B,3B,HR,BB,IBB,HBP,SO,BK,WP,ERA,FIP,WHIP,ERA+,FIP+,WPA,team,salary
1996-08-20차재용2019,2019,차재용,1996-08-20,0.09,9,0,0,0,0,0,0,0,9.2,6,4,47,9,2,0,0,8,1,0,7,0,1,3.72,4.13,1.76,112.6,100.6,0.09,롯,2800
1999-12-08김윤수2019,2019,김윤수,1999-12-08,0.08,5,0,0,2,1,1,0,0,11.2,6,6,54,10,3,1,2,10,0,0,9,0,0,4.63,6.66,1.71,93.8,64.4,0.08,삼,16374
1990-04-16임정호2019,2019,임정호,1990-04-16,0.08,6,0,0,0,0,1,0,0,4.2,2,2,19,3,0,0,0,2,0,0,6,0,0,3.86,2.12,1.07,109.3,201,0.08,N,8700
1999-05-07김민규2019,2019,김민규,1999-05-07,0.07,1,0,0,0,0,0,0,0,2,0,0,8,2,0,0,0,1,0,0,0,0,0,0,4.9,1.5,97.68530612,84.8,0.07,두,2700
1988-09-26김정후2019,2019,김정후,1988-09-26,0.06,2,0,0,0,0,0,0,0,1.2,0,0,7,1,0,0,0,1,0,0,1,0,0,0,4,1.2,97.68530612,103.7,0.06,L,3500
1993-04-16임기영2019,2019,임기영,1993-04-16,0.06,12,0,0,8,2,3,0,0,48.2,33,31,225,67,14,1,7,19,0,2,37,0,0,5.73,5.05,1.77,73.1,82.7,0.06,K,13000
1996-12-19조한욱2019,2019,조한욱,1996-12-19,0.04,2,0,0,0,0,0,0,0,2.2,1,1,12,4,0,0,0,1,0,0,0,0,0,3.38,4.53,1.88,122.6,92,0.04,K,2700
1991-03-13버틀러2019,2019,버틀러,1991-03-13,0.04,13,0,0,13,3,6,0,0,73.2,46,39,326,78,18,1,6,28,1,2,49,0,4,4.76,4.31,1.44,88.4,97.8,0.04,N,16374
1999-07-29강백호2019,2019,강백호,1999-07-29,0.04,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,6.4,1,97.68530612,64.9,0.04,K,2700
2000-01-13김진욱2019,2019,김진욱,2000-01-13,0.04,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,1,0,0,0,0,9.4,1,97.68530612,44.3,0.04,한,2700
1999-02-09소이현2019,2019,소이현,1999-02-09,0.04,1,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,1,0,0,1,0,1,0,4.4,2,97.68530612,96,0.04,N,16374
1990-02-13홍상삼2019,2019,홍상삼,1990-02-13,0.04,3,0,0,1,0,0,0,0,5.2,3,3,26,5,0,0,1,4,0,1,5,0,5,4.76,6.58,1.59,86.2,61.2,0.04,두,9000
1998-04-14오석주2019,2019,오석주,1998-04-14,0.04,3,0,0,0,0,0,0,0,5,3,3,24,6,1,0,2,3,0,0,4,0,1,5.4,8.8,1.8,76,44.8,0.04,L,16374
1985-03-07김진성2019,2019,김진성,1985-03-07,0.04,42,0,0,0,1,2,0,5,42,25,20,178,39,10,1,6,15,1,2,35,1,6,4.29,4.74,1.29,98.3,89.3,0.04,N,23000
1990-01-26정찬헌2019,2019,정찬헌,1990-01-26,0.04,13,0,0,0,1,1,6,0,10,5,2,46,11,4,0,0,6,0,0,11,0,0,1.8,3,1.7,228.1,138.1,0.04,L,9500
1991-09-21임규빈2019,2019,임규빈,1991-09-21,0.03,1,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,0,2,0,0,0,-0.6,1,97.68530612,-686.3,0.03,키,16374
1999-07-06전사민2019,2019,전사민,1999-07-06,0.03,1,0,0,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,0,1,0,0,0,1.4,2,97.68530612,302.3,0.03,N,16374
1989-08-17송창현2019,2019,송창현,1989-08-17,0.03,3,0,0,2,0,1,0,0,12.2,9,9,57,15,1,0,4,4,0,0,5,0,0,6.39,7.67,1.5,64.8,54,0.03,한,3100
1995-02-24장현식2019,2019,장현식,1995-02-24,0.02,53,0,0,0,5,4,0,9,54.2,31,28,246,58,7,1,9,23,0,4,49,0,6,4.61,5.23,1.48,91.4,81,0.02,N,6400
1993-02-03김주한2019,2019,김주한,1993-02-03,0.02,11,0,0,1,1,1,0,1,12,7,7,56,12,4,1,0,7,1,2,10,0,2,5.25,3.74,1.58,81.1,112.6,0.02,S,9000
1995-09-06임지섭2019,2019,임지섭,1995-09-06,0.01,8,0,0,0,0,0,0,0,6.2,4,2,33,5,0,0,0,8,0,1,9,0,0,2.7,4.75,1.95,152,86.7,0.01,L,3500
1996-10-20이상규2019,2019,이상규,1996-10-20,0.01,1,0,0,0,0,0,0,0,0.1,0,0,3,0,0,0,0,1,0,1,0,0,0,0,21.4,3,97.68530612,19.1,0.01,L,16374
1991-07-23황인준2019,2019,황인준,1991-07-23,0.01,5,0,0,2,0,0,0,0,11.1,8,8,53,14,5,1,2,5,1,0,11,0,2,6.35,4.82,1.68,66,86.7,0.01,K,2800
1988-03-11윤지웅2019,2019,윤지웅,1988-03-11,0.01,13,0,0,0,1,0,0,0,12.2,8,7,55,14,2,0,3,4,0,1,9,0,1,4.97,6.25,1.42,84.7,67.8,0.01,N,5800
2000-09-19이선우2019,2019,이선우,2000-09-19,0,3,0,0,0,0,0,0,0,1.2,1,1,7,1,0,0,1,1,0,0,2,0,0,5.4,10.6,1.2,76.6,38,0,K,16374
1991-06-16헤일리2019,2019,헤일리,1991-06-16,0,19,0,0,19,5,8,0,0,87.2,59,56,386,95,12,2,5,34,0,6,84,1,5,5.75,3.6,1.47,75.5,118.1,0,삼,16374
1989-11-18유원석2019,2019,유원석,1989-11-18,0,2,0,0,0,0,0,0,0,3.1,2,2,17,2,0,0,1,5,0,0,4,0,0,5.4,9.4,2.1,76,42.6,0,L,16374
1999-11-18배민서2019,2019,배민서,1999-11-18,0,4,0,0,0,0,0,0,0,3.1,2,2,17,7,1,0,0,0,0,1,1,0,0,5.4,3.7,2.1,78,113.3,0,N,16374
1985-05-17최대성2019,2019,최대성,1985-05-17,0,1,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,2,0,0,0,0,0,6.644901961,5.219647059,1.836117647,97.68530612,91.12705882,0,두,3500
1999-07-16박신지2019,2019,박신지,1999-07-16,0,2,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,2,0,0,0,0,0,6.644901961,5.219647059,1.836117647,97.68530612,91.12705882,0,두,2700
1992-12-18강동연2019,2019,강동연,1992-12-18,0,5,0,0,0,0,0,0,0,5,3,3,22,8,2,0,2,0,0,0,3,0,0,5.4,7.4,1.6,76,52.9,0,두,2800
1999-08-30안우진2019,2019,안우진,1999-08-30,-0.01,19,0,0,15,7,5,0,0,88.1,56,51,395,97,19,1,8,36,0,3,80,1,3,5.2,4.09,1.51,79.6,100.3,-0.01,키,2700
1992-07-14이현호2019,2019,이현호,1992-07-14,-0.01,16,0,0,8,1,0,0,0,40.1,25,23,191,51,8,1,2,19,0,1,22,1,2,5.13,4.44,1.74,80,92.3,-0.01,두,5200
1999-05-15김정우2019,2019,김정우,1999-05-15,-0.01,1,0,0,0,0,0,0,0,1,1,1,6,2,0,0,0,1,0,0,0,0,0,9,6.4,3,47.3,65.2,-0.01,S,16374
1995-12-26황영국2019,2019,황영국,1995-12-26,-0.02,6,0,0,0,0,0,0,0,4,3,3,20,8,0,0,2,1,0,0,6,0,0,6.75,7.65,2.25,61.4,53.4,-0.02,한,2400
1999-04-10최건2019,2019,최건,1999-04-10,-0.02,1,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,2,0,0,0,0,0,0,9.4,2,97.68530612,44.1,-0.02,K,2700
1999-04-02박진2019,2019,박진,1999-04-02,-0.02,2,0,0,0,0,0,0,0,1,1,1,6,2,2,0,0,1,0,0,1,0,0,9,4.4,3,46.6,94.8,-0.02,롯,16374
1985-08-22박근홍2019,2019,박근홍,1985-08-22,-0.02,24,0,0,0,1,0,0,1,17.2,13,12,83,16,0,0,5,17,1,1,11,0,1,6.11,8.72,1.87,68.6,48.3,-0.02,롯,5000
1997-03-31장지훈2019,2019,장지훈,1997-03-31,-0.04,13,0,0,0,0,0,0,0,14.1,11,10,77,22,4,1,0,11,0,1,12,0,0,6.28,4.24,2.3,69.1,99.1,-0.04,삼,2800
1993-05-17윤정현2019,2019,윤정현,1993-05-17,-0.04,3,0,0,0,0,0,0,0,2,2,2,10,2,0,0,0,2,0,0,2,0,0,9,4.4,2,46,94.6,-0.04,키,16374
1989-10-02조성운2019,2019,조성운,1989-10-02,-0.04,5,0,0,0,0,0,0,0,5,4,4,25,9,1,0,0,2,0,0,3,0,0,7.2,3.4,2.2,57.5,122.6,-0.04,키,2700
1981-02-09심수창2019,2019,심수창,1981-02-09,-0.04,5,0,0,1,1,1,0,0,11.2,8,8,57,17,3,0,1,7,0,0,12,0,0,6.17,4.26,2.06,66.5,95.2,-0.04,L,5000
1993-08-11이민호2019,2019,이민호,1993-08-11,-0.04,11,0,0,0,0,0,0,0,9.2,7,7,54,14,1,0,0,9,0,1,4,0,3,6.52,5.68,2.38,64.7,74.1,-0.04,N,18800
1985-07-17오현택2019,2019,오현택,1985-07-17,-0.05,15,0,0,0,1,0,0,0,12.2,9,7,56,15,1,0,6,2,1,1,8,0,0,4.97,8.77,1.34,84.3,48.3,-0.05,롯,6000
1987-11-19백인식2019,2019,백인식,1987-11-19,-0.06,5,0,0,0,0,0,1,1,4,3,3,20,7,1,0,0,1,0,0,4,0,1,6.75,2.15,2,63,194.3,-0.06,S,4000
1998-12-07김승범2019,2019,김승범,1998-12-07,-0.06,1,0,0,0,0,0,0,0,1,2,2,8,4,1,0,0,1,0,0,0,0,0,18,6.4,5,23.3,65.2,-0.06,K,16374
1995-06-27조영우2019,2019,조영우,1995-06-27,-0.06,7,0,0,1,0,0,0,0,12.1,12,11,57,19,2,0,3,4,0,0,8,0,0,8.03,6.24,1.87,53,69.8,-0.06,S,2400
1990-05-16조근종2019,2019,조근종,1990-05-16,-0.06,10,0,0,0,0,0,0,1,10.2,7,7,53,15,2,0,1,5,1,2,6,0,0,5.91,5.18,1.88,70.1,79.5,-0.06,K,2700
1985-07-31장원준2019,2019,장원준,1985-07-31,-0.08,6,0,0,0,0,0,0,0,2,2,2,14,5,1,0,0,3,0,1,1,0,0,9,8.4,4,45.6,49.1,-0.08,두,100000
1997-07-29김태오2019,2019,김태오,1997-07-29,-0.08,4,0,0,0,0,0,0,0,3,3,2,21,7,0,0,0,3,0,1,0,1,0,6,7.4,3.33,69,56,-0.08,K,3300
1994-06-03김종수2019,2019,김종수,1994-06-03,-0.08,35,0,0,0,2,0,0,0,31,21,20,148,30,4,0,4,33,0,1,28,0,2,5.81,6.56,2.03,71.3,63.7,-0.08,한,2700
1993-01-25홍성무2019,2019,홍성무,1993-01-25,-0.09,15,0,0,0,0,0,0,0,14.1,10,10,71,16,3,0,3,11,0,1,10,0,0,6.28,7.24,1.88,67.1,58.4,-0.09,N,3000
1988-03-17정태승2019,2019,정태승,1988-03-17,-0.09,1,0,0,0,0,0,0,0,1,3,3,6,2,1,0,0,1,0,0,2,0,1,27,2.4,3,15.5,173.3,-0.09,롯,2700
2000-08-09송명기2019,2019,송명기,2000-08-09,-0.1,2,0,0,1,0,0,0,0,3,3,3,14,4,0,0,1,2,0,0,1,0,0,9,9.07,2,46.8,46.6,-0.1,N,16374
1984-07-28윤규진2019,2019,윤규진,1984-07-28,-0.1,3,0,0,0,0,0,0,0,4.1,5,5,20,6,2,1,0,1,0,0,1,0,0,10.38,3.63,1.62,39.9,115.4,-0.1,한,21000
1992-02-20최영환2019,2019,최영환,1992-02-20,-0.1,15,0,0,0,0,0,0,0,19,15,14,85,20,7,0,1,9,0,1,19,1,3,6.63,3.67,1.53,63.2,114.2,-0.1,롯,2400
2000-01-03김기훈2019,2019,김기훈,2000-01-03,-0.12,19,0,0,16,3,6,0,0,79.1,55,49,368,64,15,2,11,65,0,9,49,0,5,5.56,6.77,1.63,75.4,61.6,-0.12,K,16374
1996-10-10김택형2019,2019,김택형,1996-10-10,-0.15,26,0,0,0,2,1,0,2,23.1,16,15,115,20,4,0,1,24,0,2,27,0,6,5.79,4.99,1.89,73.6,84.6,-0.15,S,4000
1990-12-18정인욱2019,2019,정인욱,1990-12-18,-0.15,12,0,0,2,0,2,0,0,21.2,17,17,106,24,9,0,1,15,0,2,15,0,3,7.06,4.97,1.8,61.5,85.1,-0.15,삼,5700
1985-03-25송창식2019,2019,송창식,1985-03-25,-0.16,1,0,0,0,0,0,0,0,0.1,2,2,4,3,1,0,0,0,0,0,1,0,0,54,-2.6,9,7.7,-164.4,-0.16,한,24000
2000-12-03이상영2019,2019,이상영,2000-12-03,-0.16,3,0,0,0,0,0,0,0,2.2,5,5,16,9,2,0,1,0,0,1,1,0,0,16.88,8.65,3.38,24.3,45.6,-0.16,L,16374
1994-09-20이충호2019,2019,이충호,1994-09-20,-0.16,1,0,0,0,0,0,0,0,1,5,5,10,6,3,0,1,1,0,0,0,0,1,45,19.4,7,9.2,21.3,-0.16,한,2900
2000-11-09박주성2019,2019,박주성,2000-11-09,-0.17,4,0,0,0,0,0,0,0,4,6,6,25,7,1,0,1,6,0,0,1,0,1,13.5,10.65,3.25,30.7,38.4,-0.17,키,16374
1989-09-19최동환2019,2019,최동환,1989-09-19,-0.18,18,0,0,0,1,0,0,0,23,17,17,107,25,7,0,4,11,0,2,13,0,1,6.65,6.23,1.57,61.7,64.6,-0.18,L,6500
1996-04-16이우석2019,2019,이우석,1996-04-16,-0.18,6,0,0,0,0,0,0,1,5.1,6,6,26,7,2,0,0,5,0,0,4,0,0,10.13,4.72,2.25,41.6,89.4,-0.18,N,2800
1986-06-17유원상2019,2019,유원상,1986-06-17,-0.18,15,0,0,1,0,3,1,0,20.2,15,12,93,21,5,1,2,9,0,1,14,0,1,5.23,4.76,1.45,80.6,88.7,-0.18,N,6000
1989-09-12민성기2019,2019,민성기,1989-09-12,-0.18,7,0,0,0,0,0,0,0,5.1,7,7,29,12,2,0,1,1,0,0,6,0,0,11.81,4.15,2.44,35.7,102.4,-0.18,N,16374
1998-03-02유승철2019,2019,유승철,1998-03-02,-0.19,3,0,0,0,0,0,0,0,4,5,5,20,4,0,0,2,2,0,2,5,0,0,11.25,10.4,1.5,37.3,40,-0.19,K,6000
1993-02-09이민우2019,2019,이민우,1993-02-09,-0.19,32,0,0,6,2,6,1,2,61.1,42,37,283,74,11,2,4,26,1,4,56,0,3,5.43,3.84,1.63,77.2,109.2,-0.19,K,3500
1996-01-29박정수2019,2019,박정수,1996-01-29,-0.2,3,0,0,0,0,0,0,0,5,7,7,27,10,2,0,0,4,0,1,2,0,0,12.6,5.6,2.8,33.3,74.8,-0.2,K,3300
2000-02-12전용주2019,2019,전용주,2000-02-12,-0.2,4,0,0,0,0,0,0,0,3,6,5,21,6,1,0,1,6,0,0,1,0,1,15,13.07,4,27.6,31.3,-0.2,K,16374
1994-07-15윤형배2019,2019,윤형배,1994-07-15,-0.2,3,0,0,0,0,0,0,0,3.2,7,7,22,8,1,0,1,3,0,0,2,0,0,17.18,8.31,3,24.1,50,-0.2,한,16374
1990-10-08윤강민2019,2019,윤강민,1990-10-08,-0.2,5,0,0,1,0,1,0,0,7.2,8,7,42,12,1,0,1,6,0,2,5,0,0,8.22,6.93,2.35,51.3,61,-0.2,N,2700
1984-08-11정재원2019,2019,정재원,1984-08-11,-0.21,4,0,0,0,0,0,0,0,2.2,5,5,16,6,0,0,1,0,0,1,1,0,0,16.88,8.65,2.25,25.2,50.8,-0.21,S,4000
1983-11-06권혁2019,2019,권혁,1983-11-06,-0.21,57,0,0,0,2,2,1,11,36.2,23,20,155,36,7,0,3,7,0,2,21,0,0,4.91,4.06,1.17,83.6,100.2,-0.21,두,45000
1996-03-16홍정우2019,2019,홍정우,1996-03-16,-0.21,7,0,0,0,0,0,0,0,5.1,8,6,34,10,2,1,2,4,0,1,2,0,0,10.13,10.34,2.63,42.9,41.9,-0.21,삼,16374
2001-01-23손동현2019,2019,손동현,2001-01-23,-0.21,34,0,0,3,2,3,0,5,47.1,29,25,220,51,7,0,2,31,3,0,29,1,0,4.75,4.5,1.73,87.1,92,-0.21,K,16374
1992-03-22박정준2019,2019,박정준,1992-03-22,-0.21,2,0,0,0,0,0,0,0,1.2,6,6,13,3,1,0,0,5,0,0,0,0,0,32.4,12.4,4.8,12.7,33.2,-0.21,두,2700
1986-11-07금민철2019,2019,금민철,1986-11-07,-0.22,14,0,0,14,1,4,0,0,57,38,32,263,66,7,1,5,25,0,7,26,0,4,5.05,5.32,1.6,81.9,77.5,-0.22,K,8000
1982-04-25채병용2019,2019,채병용,1982-04-25,-0.23,4,0,0,0,0,0,1,1,3.2,4,4,21,7,2,0,1,3,0,1,3,0,0,9.82,8.59,2.73,43.3,50.5,-0.23,S,18000
2000-05-25장지수2019,2019,장지수,2000-05-25,-0.23,13,0,0,0,0,0,0,0,16.1,16,14,80,23,2,1,2,7,0,2,6,1,1,7.71,5.91,1.84,54.4,70.5,-0.23,K,16374
1999-02-26윤성빈2019,2019,윤성빈,1999-02-26,-0.23,1,0,0,1,0,1,0,0,0.1,3,3,4,0,0,0,0,3,0,0,0,0,1,81,30.4,9,5.2,13.7,-0.23,롯,2700
1999-02-04조영건2019,2019,조영건,1999-02-04,-0.24,1,0,0,1,0,1,0,0,0.1,3,3,7,3,0,0,0,3,0,0,1,0,0,81,24.4,18,5.1,17,-0.24,키,16374
1987-08-07김세현2019,2019,김세현,1987-08-07,-0.24,10,0,0,0,0,2,0,0,8.2,8,6,48,11,4,0,0,9,1,2,5,0,0,6.23,5.71,2.31,67.3,73.5,-0.24,K,29000
1989-10-22노성호2019,2019,노성호,1989-10-22,-0.26,5,0,0,0,0,0,0,0,3.2,5,5,21,8,3,0,1,1,0,0,1,0,1,12.27,7.22,2.46,34.3,58.5,-0.26,N,4500
1992-01-11서균2019,2019,서균,1992-01-11,-0.27,7,0,0,0,0,0,0,0,4.1,8,7,27,10,4,0,0,3,0,0,3,0,0,14.54,4.1,3,28.5,102.8,-0.27,한,3000
1998-07-02이원준2019,2019,이원준,1998-07-02,-0.28,2,0,0,1,0,1,0,0,2.1,5,5,14,3,0,0,1,4,0,0,2,0,0,19.29,12.4,3,22.1,35,-0.28,S,2700
1995-10-03김범수2019,2019,김범수,1995-10-03,-0.29,45,0,0,16,5,9,1,1,103,70,65,485,115,19,3,15,61,1,10,85,0,9,5.68,5.68,1.71,72.9,73.1,-0.29,한,3600
1992-07-09김승현2019,2019,김승현,1992-07-09,-0.29,14,0,0,0,1,1,0,0,12.2,12,9,61,11,2,0,0,9,0,1,4,0,1,6.39,5.14,1.58,67.9,81.7,-0.29,삼,5500
1993-04-01김윤동2019,2019,김윤동,1993-04-01,-0.29,11,0,0,0,1,2,4,0,11,8,8,55,12,1,1,1,11,2,0,12,0,1,6.55,4.86,2.09,64.1,86.4,-0.29,K,15000
1998-12-16양기현2019,2019,양기현,1998-12-16,-0.29,4,0,0,0,0,0,0,0,5.1,10,9,30,12,2,0,0,1,0,0,3,0,1,15.19,2.84,2.44,27.3,147.1,-0.29,키,16374
1983-06-09장원삼2019,2019,장원삼,1983-06-09,-0.32,8,0,0,3,0,2,0,0,14.2,13,13,68,20,4,0,3,3,0,2,7,0,0,7.98,6.13,1.57,51.5,65.2,-0.32,L,20000
1999-03-26최하늘2019,2019,최하늘,1999-03-26,-0.34,2,0,0,1,0,1,0,0,2,6,6,13,4,0,0,2,2,0,1,1,0,0,27,19.9,3,15.5,21.3,-0.34,롯,16374
1994-11-24배재준2019,2019,배재준,1994-11-24,-0.34,19,0,0,12,3,4,0,0,62,42,36,282,61,17,1,3,33,0,8,44,0,3,5.23,4.6,1.52,78.6,89.1,-0.34,L,2700
1995-06-19류희운2019,2019,류희운,1995-06-19,-0.35,1,0,0,1,0,1,0,0,2.1,6,6,17,8,2,0,0,2,0,0,1,0,2,23.14,5.12,4.29,17.9,81.2,-0.35,K,4000
1992-08-10이준영2019,2019,이준영,1992-08-10,-0.36,37,0,0,1,1,0,0,1,51,42,36,244,64,7,2,3,26,2,2,43,1,0,6.35,4.01,1.77,66,104.6,-0.36,K,2700
1984-03-17송은범2019,2019,송은범,1984-03-17,-0.36,63,0,0,0,2,6,1,9,60,38,35,281,80,5,2,6,23,4,3,36,0,3,5.25,4.6,1.72,78.6,89.5,-0.36,한,45000
1993-06-14김원중2019,2019,김원중,1993-06-14,-0.36,28,0,0,17,5,10,0,1,102.1,75,65,485,127,21,1,13,47,1,6,93,0,6,5.72,4.76,1.7,73.3,88.2,-0.36,롯,6300
1995-01-07이승진2019,2019,이승진,1995-01-07,-0.37,17,0,0,2,0,0,0,1,19,17,17,89,21,1,1,3,12,0,1,14,0,2,8.05,6.03,1.74,52.8,71.2,-0.37,S,2700
1997-12-05이정현2019,2019,이정현,1997-12-05,-0.37,9,0,0,2,0,2,0,0,12,13,13,55,12,4,0,3,8,0,0,9,0,0,9.75,7.15,1.67,42.4,56.9,-0.37,K,16374
1990-07-03이태양2019,2019,이태양,1990-07-03,-0.39,55,0,0,1,1,6,0,10,66.2,44,43,283,74,11,2,8,13,0,3,64,0,4,5.81,3.76,1.31,71.4,109.8,-0.39,한,7300
1995-11-24이상동2019,2019,이상동,1995-11-24,-0.39,6,0,0,0,0,0,0,0,6.1,10,10,30,10,4,0,2,2,0,1,0,0,0,14.21,8.93,1.9,29.1,45.6,-0.39,K,16374
1998-12-19이승헌2019,2019,이승헌,1998-12-19,-0.4,1,0,0,1,0,1,0,0,2,7,7,16,7,5,1,0,3,0,1,0,0,0,31.5,9.4,5,13.3,44.1,-0.4,롯,16374
1998-04-07강찬영2019,2019,강찬영,1998-04-07,-0.41,3,0,0,3,0,2,0,0,9,11,11,53,14,4,0,1,9,1,2,3,0,0,11,7.51,2.56,38.1,55.5,-0.41,K,16374
1993-07-22김재영2019,2019,김재영,1993-07-22,-0.51,5,0,0,1,0,0,0,0,8.1,12,12,41,14,4,0,1,3,0,2,4,0,0,12.96,5.8,2.04,32,71.5,-0.51,한,7100
1992-05-21터너2019,2019,터너,1992-05-21,-0.53,28,1,0,28,7,13,0,0,153.1,107,94,714,179,34,3,12,58,0,17,121,0,14,5.52,4.31,1.55,76,97.2,-0.53,K,16374
1987-05-13신정락2019,2019,신정락,1987-05-13,-0.57,44,0,0,1,5,1,0,5,44.2,33,29,207,48,8,0,6,21,0,6,35,0,4,5.84,5.4,1.55,70.6,76,-0.57,L,10500
1991-06-18이인복2019,2019,이인복,1991-06-18,-0.64,11,0,0,0,0,0,0,0,12.1,18,16,74,29,2,1,2,8,0,0,7,0,0,11.68,6.32,3,35.9,66.6,-0.64,롯,2900
1982-04-01박정배2019,2019,박정배,1982-04-01,-0.66,20,0,0,0,1,1,0,1,19.2,22,22,90,29,10,0,4,2,0,2,9,0,0,10.07,5.74,1.58,42.3,75.7,-0.66,S,14000
1992-07-15양승철2019,2019,양승철,1992-07-15,-0.67,11,0,0,1,1,1,0,0,16.1,22,22,85,23,10,1,3,15,0,0,11,0,2,12.12,7.2,2.33,34.6,57.8,-0.67,K,16374
1996-07-10정성곤2019,2019,정성곤,1996-07-10,-0.73,52,0,0,0,3,3,8,11,53.2,36,33,248,64,16,2,7,22,3,2,40,0,2,5.53,4.78,1.6,74.8,85.7,-0.73,K,4700
1996-10-04엄상백2019,2019,엄상백,1996-10-04,-0.74,26,0,0,0,2,3,0,0,31.1,29,28,154,40,6,0,6,24,0,0,20,0,1,8.04,6.91,2.04,51.5,59.1,-0.74,K,8000
1986-04-30이보근2019,2019,이보근,1986-04-30,-0.74,19,0,0,0,0,2,0,3,16.2,18,18,80,29,3,2,1,4,0,0,12,0,0,9.72,3.46,1.98,42.6,119,-0.74,키,14000
1983-09-23윤길현2019,2019,윤길현,1983-09-23,-0.78,6,0,0,0,1,1,0,0,5,14,6,39,17,4,0,2,4,1,2,5,0,2,10.8,9.6,4.2,38.8,43.7,-0.78,롯,50000
1990-06-12구승민2019,2019,구승민,1990-06-12,-0.83,41,0,0,0,1,4,2,6,36,29,25,180,45,5,0,5,21,6,3,43,0,7,6.25,4.32,1.83,67.1,96.6,-0.83,롯,3400
1990-04-01정수민2019,2019,정수민,1990-04-01,-0.84,7,0,0,1,0,2,0,0,9.1,17,17,54,17,5,0,1,10,0,1,4,0,1,16.39,7.47,2.89,25.7,56.4,-0.84,N,4200
1992-01-07문동욱2019,2019,문동욱,1992-01-07,-0.89,12,0,0,1,1,1,0,0,15.2,25,21,91,36,6,0,3,4,0,3,12,0,1,12.06,5.7,2.55,34.3,72.5,-0.89,한,2400
1999-08-20박주홍2019,2019,박주홍,1999-08-20,-0.99,29,0,0,6,0,4,0,1,38.1,37,34,188,51,9,2,8,24,0,2,27,1,1,7.98,6.74,1.96,51.9,61.6,-0.99,한,2700
1997-03-05최충연2019,2019,최충연,1997-03-05,-1.03,34,0,0,2,0,2,1,4,36.2,36,30,194,44,15,1,2,38,1,3,41,0,6,7.36,5.15,2.24,58.9,82.3,-1.03,삼,4500
1992-09-29홍건희2019,2019,홍건희,1992-09-29,-1.1,21,0,0,14,2,9,0,0,81.2,70,65,381,112,20,1,12,33,0,3,52,0,7,7.16,5.36,1.78,58.5,77.7,-1.1,K,8000
1995-07-25김민우2019,2019,김민우,1995-07-25,-1.23,16,1,0,12,2,7,0,0,68,59,51,315,80,12,1,6,30,0,6,46,0,4,6.75,4.79,1.62,61.4,87,-1.23,한,3600
1992-12-04알칸타라2020,2020,알칸타라,1992-12-04,8.31,31,1,0,31,20,2,0,0,198.2,58,56,795,174,38,3,12,30,0,9,182,1,3,2.54,3.1,1.03,182.6,149.7,8.31,두,45000
1988-12-01스트레일리2020,2020,스트레일리,1988-12-01,7.53,31,0,0,31,15,4,0,0,194.2,61,54,777,148,27,2,10,51,0,7,205,0,4,2.5,3.01,1.02,195.1,159,7.53,롯,14438
1990-04-27브룩스2020,2020,브룩스,1990-04-27,7.16,23,1,1,23,11,4,0,0,151.1,43,42,586,131,18,0,4,24,0,3,130,1,3,2.5,2.72,1.02,192.2,177.8,7.16,K,14438
1988-12-30루친스키2020,2020,루친스키,1988-12-30,5.59,30,0,0,30,19,5,0,0,183,67,62,770,173,12,3,14,57,0,11,167,0,11,3.05,3.84,1.26,160.2,125.8,5.59,N,100000
1989-07-29요키시2020,2020,요키시,1989-07-29,5.53,27,0,0,27,12,7,0,0,159.2,53,38,640,144,26,3,6,25,0,6,115,1,3,2.14,3.19,1.06,220.3,147.3,5.53,키,14438
1989-05-11뷰캐넌2020,2020,뷰캐넌,1989-05-11,4.68,27,1,0,27,15,7,0,0,174.2,71,67,728,172,19,2,16,50,0,7,121,0,2,3.45,4.34,1.27,142.1,112.2,4.68,삼,14438
1997-02-17구창모2020,2020,구창모,1997-02-17,4.62,15,0,0,14,9,0,0,1,93.1,20,18,348,58,12,0,7,18,0,0,102,0,2,1.74,2.92,0.81,281.5,165.6,4.62,N,18000
1989-10-04켈리2020,2020,켈리,1989-10-04,4.26,28,1,1,28,15,7,0,0,173.1,67,64,705,160,29,1,16,40,0,11,134,0,4,3.32,4.09,1.15,139.3,112.7,4.26,L,90000
1989-11-28문승원2020,2020,문승원,1989-11-28,3.82,25,1,0,25,6,8,0,0,145.2,64,59,610,136,29,0,13,45,0,6,117,0,2,3.65,4.16,1.24,132.3,117.1,3.82,S,25700
1994-07-01플렉센2020,2020,플렉센,1994-07-01,3.51,21,0,0,21,8,4,0,0,116.2,43,39,472,97,14,0,6,30,2,2,132,0,5,3.01,2.73,1.09,154,169.7,3.51,두,14438
