birth||name,year||team,WAR,G,CG,SHO,GS,W,L,SV,HLD,INN,R,ER,BF,H,2B,3B,HR,BB,IBB,HBP,SO,BK,WP,ERA,FIP,WHIP,ERA+,FIP+,WPA
1993-07-24 || 허건엽,14S,0.17,3,0,0,0,0,0,0,0,5,0,0,18,3,1,0,0,2,0,0,1,0,0,0,4.66,1,,112.1,0.01
1991-02-05 || 장민익,14두,0.16,8,0,0,0,0,0,0,1,5.1,2,2,22,7,1,0,0,2,0,0,1,0,1,3.38,4.61,1.69,146.5,113.8,0.19
1983-08-12 || 이동걸,14한,0.16,8,0,0,2,0,1,0,0,20,15,10,84,21,4,1,4,7,0,3,16,0,0,4.5,6.36,1.4,120.6,83.3,-0.05
1986-06-26 || 진해수,14S,0.14,75,0,0,0,0,4,0,15,49,39,39,236,67,9,1,8,27,2,3,37,0,2,7.16,6.18,1.92,71.2,84.9,-2.52
1992-02-25 || 박민호,14S,0.13,17,0,0,4,2,3,0,0,31.1,25,19,152,41,10,0,3,10,0,9,12,0,1,5.46,6.15,1.63,93.5,84.6,-0.61
1983-12-08 || 배힘찬,14넥,0.12,6,0,0,0,0,0,0,0,6.2,4,4,32,11,1,0,1,1,0,0,4,0,1,5.4,5.06,1.8,97.6,106.7,-0.03
1981-05-28 || 마일영,14한,0.12,19,0,0,0,0,0,0,1,20,20,19,106,32,5,3,1,9,0,4,8,1,2,8.55,5.66,2.05,63.4,93.5,-0.67
1994-05-02 || 김유영,14롯,0.11,5,0,0,0,0,0,0,0,7.2,5,5,37,8,3,0,0,7,0,0,2,0,2,5.87,6.07,1.96,92.9,86.5,-0.02
1989-06-02 || 최병욱,14두,0.11,12,0,0,0,0,0,0,0,16.1,12,12,77,24,5,1,4,7,0,0,9,0,0,6.61,7.22,1.9,74.8,67.6,-0.09
1983-06-04 || 문수호,14N,0.1,10,0,0,0,0,1,0,1,9,6,6,39,11,3,0,3,1,0,0,9,0,0,6,6.52,1.33,86.7,81.5,-0.44
1986-11-07 || 금민철,14넥,0.1,11,0,0,11,3,5,0,0,41.2,35,28,208,51,5,1,4,30,0,7,24,0,3,6.05,6.62,1.94,87.2,80.3,-0.88
1993-02-01 || 심창민,14삼,0.09,52,0,0,0,5,2,0,8,38.1,33,29,188,42,8,0,7,26,2,4,38,0,2,6.81,6.44,1.77,77.7,82.3,-1.43
1987-05-11 || 김기태,14삼,0.06,6,0,0,0,0,0,1,0,8.2,7,7,41,13,5,0,2,1,0,0,8,0,1,7.27,5.36,1.62,72.7,99.2,-0.08
1989-04-26 || 최금강,14N,0.06,4,0,0,0,0,0,0,0,5,5,5,24,9,1,0,0,2,0,0,4,0,0,9,3.46,2.2,57.8,151.9,-0.09
1993-04-16 || 임기영,14한,0.06,14,0,0,1,1,1,0,0,22.2,24,17,116,38,7,0,6,9,0,2,17,0,0,6.75,7.25,2.07,80.4,73,-0.01
1982-09-19 || 박성훈,14넥,0.05,15,0,0,0,1,0,0,0,15.2,14,14,74,23,5,0,5,7,0,0,12,0,1,8.04,7.81,1.92,65.6,69.8,-0.36
1981-02-09 || 심수창,14롯,0.04,11,0,0,0,0,0,2,0,19.2,20,20,89,24,5,1,7,8,0,0,14,0,1,9.15,8.28,1.63,59.6,65.8,-0.01
1991-09-04 || 심규범,14롯,0.04,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1.86,0,,276.3,0
1992-06-26 || 박준표,14K,0.04,13,0,0,0,0,1,0,0,22.2,22,20,108,28,5,0,3,11,0,4,6,0,2,7.94,7.03,1.72,65.7,75,-0.36
1992-03-02 || 김동준,14넥,0.04,5,0,0,0,0,0,0,0,6,4,4,32,6,2,0,1,8,0,0,2,0,0,6,9.36,2.33,87.9,57.2,0
1992-04-11 || 이정호,14두,0.03,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.86,0,,136.6,0
1986-03-27 || 서동환,14삼,0.03,2,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,1,1,0,0,0,4.86,1,,108.5,0
1988-03-01 || 이상화,14롯,0.03,10,0,0,4,1,3,0,0,27,28,28,135,42,7,1,4,15,0,3,16,0,2,9.33,6.6,2.11,58.4,81.1,-0.79
1975-12-28 || 임경완,14S,0.02,16,0,0,0,0,0,0,0,16.2,14,10,77,21,7,0,4,6,0,2,5,0,1,5.4,7.82,1.62,94.5,67.7,-0.3
1989-09-12 || 민태호,14N,0.01,1,0,0,0,0,0,0,0,1,1,1,5,2,0,0,0,0,0,0,0,0,0,9,3.86,2,57.8,136.6,-0.01
1992-04-16 || 김지훈,14K,0.01,10,0,0,0,0,1,0,0,12.2,12,12,63,19,4,0,2,9,0,0,7,0,1,8.53,6.93,2.21,61.2,75.9,-0.14
1992-01-07 || 문동욱,14롯,0.01,1,0,0,0,0,0,0,0,2,2,2,11,3,1,0,0,1,0,1,0,0,0,9,6.86,2,60.6,76.6,-0.01
1995-12-26 || 황영국,14한,0.01,1,0,0,1,0,0,0,0,1,1,1,5,2,1,0,0,1,0,0,0,0,0,9,6.86,3,60.3,76.8,0
1983-04-19 || 이우선,14삼,0,1,0,0,0,0,0,0,0,0.1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,12.86,3,,41.3,0
1987-11-01 || 장시환,14넥,0,6,0,0,0,0,0,0,0,6.2,9,9,32,9,2,0,0,3,0,0,2,0,3,12.15,4.61,1.8,43.4,114.1,-0.13
1986-01-28 || 장진용,14L,0,4,0,0,2,0,2,0,0,7.1,6,2,34,8,0,0,1,2,0,1,5,0,0,2.45,5.49,1.36,201.7,90.6,-0.28
1990-11-04 || 이상민,14넥,0,6,0,0,0,0,0,0,0,3.1,4,3,19,4,2,0,0,4,0,0,4,0,0,8.1,5.06,2.4,65.1,103.4,-0.08
1990-06-12 || 구승민,14롯,0,1,0,0,0,0,0,0,0,0.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.86,0,,,0
1988-07-28 || 윤기호,14한,0,1,0,0,0,0,0,0,0,0,2,2,3,3,0,1,0,0,0,0,0,0,0,,,,,,-0.02
1981-05-05 || 김광수,14한,0,1,0,0,0,0,0,0,0,0,3,3,3,3,0,0,1,0,0,0,0,0,0,,,,,,-0.04
1988-12-21 || 임현준,14삼,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,,,,,,-0.02
1981-03-26 || 김희걸,14삼,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0
1985-10-08 || 김준,14K,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,,,,,,-0.01
1995-09-06 || 임지섭,14L,0,4,0,0,3,1,2,0,0,14.2,11,11,73,15,6,0,1,17,0,1,8,0,3,6.75,7.33,2.18,73.3,69.7,-0.61
1977-04-20 || 이상열,14L,0,12,0,0,0,0,0,0,1,8,7,7,38,11,1,0,1,3,0,1,5,0,1,7.88,5.73,1.75,62.9,87.3,-0.13
1993-01-28 || 이태양,14N,-0.01,9,0,0,1,0,1,0,1,15.1,11,11,80,19,4,0,3,13,0,4,9,0,2,6.46,8.55,2.09,80.6,61.8,-0.5
1984-08-28 || 이창욱,14S,-0.01,7,0,0,0,1,0,0,0,7.1,9,7,38,9,2,0,0,5,0,0,3,0,0,8.59,5.08,1.91,59.4,102.1,0.09
1982-04-05 || 제춘모,14S,-0.02,1,0,0,0,0,0,0,0,0.1,1,1,4,2,1,0,0,0,0,1,0,0,1,27,12.86,6,18.9,38.7,0
1992-12-03 || 최현정,14K,-0.02,8,0,0,0,0,0,0,0,7.1,8,8,38,12,3,1,1,4,0,0,2,0,2,9.82,6.72,2.18,53.2,78.3,-0.3
1989-04-03 || 김기현,14한,-0.02,24,0,0,0,0,1,0,1,23.1,21,15,118,38,4,0,9,7,0,1,15,0,0,5.79,8.61,1.93,93.8,61.4,-0.64
1987-02-08 || 구본범,14한,-0.02,3,0,0,0,0,0,0,0,3.2,5,5,19,8,2,0,1,0,0,0,2,0,1,12.27,6.31,2.18,44.2,83.8,-0.17
1985-12-15 || 허준혁,14롯,-0.03,2,0,0,0,0,0,0,0,2,3,2,12,3,1,0,0,1,0,1,1,0,1,9,5.86,2,60.6,89.3,-0.11
1989-07-25 || 유창준,14두,-0.03,4,0,0,0,0,0,0,1,4,5,5,24,9,2,0,0,4,0,0,1,0,0,11.25,6.36,3.25,44,82,-0.03
1986-07-04 || 박성호,14K,-0.03,8,0,0,0,0,0,0,0,13,15,15,73,27,7,1,3,7,0,1,11,0,0,10.38,7.01,2.62,50.3,75.2,-0.36
1986-11-16 || 허유강,14한,-0.03,1,0,0,0,0,0,0,0,0.2,1,1,4,2,1,0,1,0,0,0,0,0,0,13.5,23.36,3,40.2,22.7,-0.02
1989-09-19 || 최동환,14L,-0.04,1,0,0,0,0,0,0,0,2.1,3,3,12,2,0,0,1,3,0,0,2,0,0,11.57,11.57,2.14,42.8,41.9,-0.01
1990-02-15 || 노진용,14삼,-0.04,1,0,0,0,0,0,0,0,0.1,1,1,2,1,0,0,1,0,0,0,1,0,0,27,36.86,3,19.6,14.4,-0.01
1980-03-09 || 권오준,14삼,-0.04,1,0,0,0,0,0,0,0,1,2,2,6,3,2,0,0,0,0,0,0,0,0,18,3.86,3,29.4,136.6,-0.22
1983-08-13 || 신승현,14L,-0.05,11,0,0,0,0,0,0,1,15.1,15,10,81,21,3,1,2,9,0,4,12,0,2,5.87,6.53,1.96,84.3,76.7,-0.32
1988-09-28 || 임태훈,14두,-0.05,6,0,0,0,0,0,0,1,3.2,4,4,25,7,1,0,0,6,0,1,4,0,0,9.82,7.4,3.55,50.4,70.1,-0.45
1992-12-18 || 강동연,14두,-0.05,1,0,0,0,0,0,0,0,1,3,3,8,5,2,0,1,0,0,0,3,0,0,27,10.86,5,18.3,40.6,-0.01
1975-05-15 || 신윤호,14S,-0.05,2,0,0,1,0,0,0,0,3,3,3,17,8,1,0,1,2,0,0,1,0,0,9,9.52,3.33,56.7,55.8,-0.12
1981-06-18 || 엄정욱,14S,-0.06,5,0,0,0,0,1,0,0,3,3,3,17,4,0,0,1,4,0,0,3,0,4,9,10.19,2.67,56.7,51.6,-0.22
1989-08-17 || 송창현,14한,-0.06,20,0,0,17,1,9,0,0,79.1,69,59,390,104,24,4,11,60,2,3,30,0,4,6.69,7.21,2.07,81,73.1,-2.39
1985-03-25 || 송창식,14한,-0.07,26,0,0,1,1,3,1,3,29,24,24,138,35,6,2,9,14,1,3,21,0,2,7.45,8.1,1.69,72.8,65.3,-1.45
1994-04-06 || 조지훈,14한,-0.07,2,0,0,0,0,0,0,0,0.2,2,2,6,2,0,0,1,1,0,1,0,0,0,27,32.36,4.5,20.1,16.3,-0.02
1989-07-20 || 김수완,14두,-0.08,2,0,0,0,0,0,0,0,1.1,5,5,12,7,2,0,0,1,0,0,0,0,0,33.75,6.11,6,14.7,85.5,-0.03
1994-07-15 || 윤호솔,14N,-0.08,2,0,0,0,0,0,0,0,3.1,5,5,18,8,2,0,3,0,0,1,3,0,1,13.5,14.66,2.4,38.5,36.4,-0.02
1977-06-07 || 박명환,14N,-0.08,5,0,0,1,0,2,0,0,5,5,4,31,7,1,0,1,8,0,1,7,0,1,7.2,9.06,3,72.3,58.2,-0.87
1988-08-28 || 김강률,14두,-0.1,14,0,0,1,0,1,0,0,16.2,16,15,80,25,1,1,5,7,0,0,13,0,1,8.1,7.46,1.92,61.1,64.7,-0.28
1977-10-09 || 이정훈,14넥,-0.1,7,0,0,0,0,0,0,0,7.1,10,10,40,15,1,0,2,5,0,0,2,0,0,12.27,8.9,2.73,43,60.8,-0.43
1990-09-30 || 허준혁,14두,-0.11,8,0,0,0,0,0,0,0,6.1,10,10,39,17,1,0,1,4,0,2,3,0,0,14.21,7.8,3.32,34.8,64.1,-0.15
1991-07-19 || 정대현,14두,-0.11,12,0,0,5,1,1,0,0,27.1,27,24,136,29,5,0,2,25,0,1,21,1,1,7.9,6.12,1.98,62.6,83.2,-0.36
1983-04-25 || 김기표,14L,-0.12,3,0,0,0,0,0,0,0,2,3,3,10,2,0,0,2,0,0,1,1,0,0,13.5,17.36,1,36.7,26.8,-0.08
1984-08-11 || 정재원,14한,-0.13,5,0,0,0,0,0,0,0,4.1,11,11,36,12,3,1,0,8,0,3,9,0,2,22.85,7.32,4.62,23.7,72.7,-0.09
1995-06-27 || 조영우,14한,-0.13,6,0,0,2,0,1,0,0,11,13,13,58,22,6,0,4,4,0,0,8,0,0,10.64,8.22,2.36,51,64.4,-0.41
1991-06-18 || 이인복,14롯,-0.14,3,0,0,0,0,0,0,0,4.2,9,8,28,8,3,0,2,4,0,1,2,1,1,15.43,11.78,2.57,35.3,46.1,-0.07
1992-07-14 || 윤영삼,14넥,-0.15,1,0,0,0,0,0,0,0,4,12,12,27,11,0,0,3,6,0,0,4,0,0,27,16.11,4.25,19.5,34.1,0
1983-12-20 || 이한진,14S,-0.17,4,0,0,0,0,0,0,0,8.1,17,8,52,17,1,0,2,4,0,0,3,0,0,8.64,7.7,2.52,59.1,68.9,-0.2
1991-05-08 || 김대유,14S,-0.19,9,0,0,3,0,1,0,0,11.2,13,13,65,12,1,0,1,19,0,1,14,0,3,10.03,7.71,2.66,50.9,66.8,-0.52
1990-02-13 || 홍상삼,14두,-0.2,12,0,0,3,0,3,0,1,21,21,20,109,26,4,2,4,20,0,2,17,1,5,8.57,7.86,2.19,57.7,63.3,-0.85
1986-04-20 || 김선규,14L,-0.22,19,0,0,0,0,3,0,1,17.2,21,14,93,25,6,0,2,9,1,6,7,0,1,7.13,6.91,1.93,69.4,72.9,-1.04
1971-10-23 || 류택현,14L,-0.24,2,0,0,0,0,0,0,0,1,3,3,6,3,0,0,2,0,0,1,0,0,0,27,32.86,3,18.3,14,-0.06
1986-04-16 || 황재규,14한,-0.24,8,0,0,0,0,1,0,0,8.1,16,16,46,17,5,2,1,5,0,1,3,0,1,17.28,6.86,2.64,31.4,77.1,-0.58
1985-10-06 || 강승현,14롯,-0.27,3,0,0,0,0,0,0,0,5.2,19,16,37,18,6,0,2,2,0,0,3,0,2,25.41,8.44,3.53,21.5,64.6,-0.33
1988-02-15 || 클레이,14한,-0.29,10,0,0,10,3,4,0,0,40,40,37,204,62,7,4,8,25,0,3,20,0,0,8.33,7.56,2.18,65.2,69.9,-1.57
1977-09-04 || 김선우,14L,-0.3,6,0,0,2,0,1,0,0,8.1,13,13,44,14,4,0,2,4,0,1,3,0,0,14.04,8.06,2.16,35.3,60.9,-0.88
1987-09-02 || 박경태,14K,-0.46,16,0,0,2,0,2,0,1,25.2,36,35,136,49,8,0,6,13,0,2,17,0,2,12.27,7.32,2.42,42.5,71.9,-1.23
1987-05-24 || 김혁민,14한,-0.48,17,0,0,4,0,4,1,2,30.2,39,38,161,55,15,0,8,17,1,0,22,0,7,11.15,7.38,2.35,48.6,71.6,-2.25
1987-11-19 || 백인식,14S,-0.52,6,0,0,2,0,1,0,0,9.1,19,19,57,22,3,0,3,7,0,3,3,0,2,18.32,10.61,3.11,27.9,49.7,-0.74
1990-07-10 || 강윤구,14넥,-0.65,24,0,0,6,1,1,0,1,42,43,36,215,60,6,0,17,32,0,1,36,1,6,7.71,9.76,2.19,68.3,55.9,-1.92
1983-02-08 || 고효준,14S,-0.73,21,0,0,8,2,5,0,1,51,57,52,252,67,13,0,11,38,0,5,40,0,5,9.18,7.62,2.06,55.6,68.8,-1.51
1984-03-11 || 노경은,14두,-0.85,29,0,0,19,3,15,0,0,109.2,117,110,530,147,33,4,14,69,0,1,74,0,8,9.03,6.08,1.97,54.8,82.4,-4.3
1985-10-25 || 찰리,13N,5.88,29,0,0,29,11,7,0,0,189,60,52,790,175,6,60,0,14,116,0,6,2.48,3.71,1.24,173.5,115.9,,,
1983-10-06 || 리즈,13L,5.29,32,2,1,32,10,13,0,0,202.2,78,69,837,153,11,88,0,20,188,0,8,3.06,3.8,1.19,138.5,111.8,,,
1983-10-13 || 세든,13S,5.28,30,1,0,30,14,6,0,0,187.1,65,62,780,169,14,73,0,11,160,1,16,2.98,3.96,1.29,145.7,109.7,,,
1977-05-13 || 옥스프링,13롯,4.58,30,1,1,30,13,7,0,0,183.1,79,67,774,164,10,69,0,11,144,0,2,3.29,3.8,1.27,132.9,115.1,,,
1990-10-04 || 이재학,13N,4.44,27,2,1,24,10,5,1,0,156,53,50,646,123,12,59,0,14,144,0,2,2.88,3.91,1.17,148.9,110,,,
1981-10-08 || 윤성환,13삼,4.28,27,1,1,27,13,8,0,0,170.2,69,62,702,167,16,37,0,4,122,0,4,3.27,3.86,1.2,131,111,,,
1979-10-11 || 유먼,13롯,4.14,31,0,0,31,13,4,0,0,193.1,81,76,829,186,19,78,0,5,141,0,3,3.54,4.46,1.37,123.5,98.1,,,
1980-06-29 || 송승준,13롯,4.05,29,0,0,29,12,6,0,0,167.2,74,70,720,171,11,64,0,4,133,0,4,3.76,3.83,1.4,116.3,114,,,
1983-03-26 || 해커,13N,3.83,27,3,0,26,4,11,0,0,178.1,83,72,744,163,12,50,0,17,127,0,5,3.63,3.93,1.19,118.2,109.4,,,
1985-01-21 || 우규민,13L,3.66,30,1,1,25,10,8,0,2,147.1,67,64,635,162,5,31,0,12,92,0,2,3.91,3.42,1.31,108.6,124.2,,,
1979-07-31 || 밴헤켄,13넥,3.57,29,0,0,29,12,10,0,0,161.2,78,67,705,178,11,58,0,10,137,1,11,3.73,3.8,1.46,116.8,114.6,,,
1986-06-01 || 유희관,13두,3.51,41,0,0,18,10,7,1,3,145.1,60,57,612,141,7,52,0,7,96,2,2,3.53,3.87,1.33,120.5,109.9,,,
1984-03-11 || 노경은,13두,3.32,30,0,0,30,10,10,0,0,180.1,88,77,765,171,16,75,0,6,153,1,8,3.84,4.15,1.36,110.7,102.4,,,
1985-05-22 || 밴덴헐크,13삼,3.3,24,0,0,24,7,9,0,0,143.2,67,63,612,127,11,48,0,11,137,0,3,3.95,3.67,1.22,108.5,116.8,,,
1982-03-04 || 손승락,13넥,3.17,57,0,0,0,3,2,46,0,62.2,17,16,249,50,1,20,0,1,52,0,4,2.3,2.9,1.12,189.6,150.1,,,
1980-07-15 || 봉중근,13L,3.17,55,0,0,0,8,1,38,0,61,10,9,241,44,2,27,0,3,54,0,3,1.33,3.48,1.16,319.6,122,,,
1981-05-06 || 니퍼트,13두,3.1,19,1,0,19,12,4,0,0,118,52,47,482,108,7,34,0,4,104,0,3,3.58,3.32,1.2,118.6,128,,,
1987-05-31 || 차우찬,13삼,3,43,0,0,12,10,7,0,3,121.1,48,44,518,100,6,67,0,6,111,0,10,3.26,3.97,1.38,131.2,108,,,
1985-05-17 || 윤희상,13S,2.94,25,1,0,23,8,6,0,0,151.1,72,65,642,147,17,44,0,7,120,1,3,3.87,4.23,1.26,112.3,102.5,,,
1980-08-23 || 바티스타,13한,2.75,29,0,0,24,7,7,0,0,143.2,77,67,640,141,9,70,0,13,150,1,8,4.2,3.81,1.47,103.4,114,,,
1975-10-01 || 나이트,13넥,2.73,30,0,0,30,12,10,0,0,172.2,96,85,769,192,10,79,0,14,129,0,2,4.43,4.22,1.57,98.3,103.2,,,
1988-03-01 || 양현종,13K,2.66,19,1,0,17,9,3,0,0,104.2,38,36,443,99,10,43,0,6,95,1,3,3.1,4.18,1.36,138.7,102.7,,,
1981-05-04 || 배영수,13삼,2.66,27,0,0,26,14,4,0,0,151,83,79,671,193,9,38,0,14,101,0,5,4.71,3.82,1.53,91,112.2,,,
1983-10-29 || 이브랜드,13한,2.53,32,2,0,30,6,14,0,0,172.1,110,106,758,190,7,65,0,10,129,0,11,5.54,3.69,1.48,78.4,117.8,,,
1990-07-10 || 강윤구,13넥,2.53,41,0,0,17,6,6,0,7,130,69,63,568,112,6,75,0,8,131,0,8,4.36,3.85,1.44,99.9,113.2,,,
1981-01-12 || 김성배,13롯,2.48,58,0,0,0,2,4,31,4,59,20,20,241,45,1,21,0,3,58,0,4,3.05,2.82,1.12,143.2,154.8,,,
1982-07-15 || 오승환,13삼,2.41,48,0,0,0,4,1,28,0,51.2,13,10,196,33,4,10,0,2,54,0,0,1.74,2.96,0.83,245.9,144.6,,,
1983-07-13 || 박희수,13S,2.33,43,0,0,0,1,2,24,1,47.2,12,12,185,31,1,13,0,1,46,0,2,2.27,2.57,0.92,191.5,168.7,,,
1987-05-13 || 신정락,13L,2.26,26,0,0,21,9,5,0,0,122.2,62,58,525,128,8,30,0,16,82,0,1,4.26,3.99,1.29,99.7,106.5,,,
1985-07-17 || 오현택,13두,2.17,67,0,0,0,5,3,5,7,73.1,23,22,302,65,6,19,0,8,65,0,1,2.7,3.74,1.15,157.5,113.6,,,
1984-11-20 || 레이예스,13S,2.16,30,2,1,29,8,13,0,0,173,99,93,751,157,15,91,0,7,135,0,11,4.84,4.62,1.43,89.7,94,,,
1983-10-01 || 안지만,13삼,2.16,54,0,0,0,6,2,0,22,63.2,23,22,254,46,3,23,0,3,60,0,5,3.11,3.3,1.08,137.7,129.7,,,
1985-03-25 || 송창식,13한,2.08,57,0,0,0,4,6,20,0,71,27,27,310,63,3,36,0,4,67,1,3,3.42,3.7,1.39,126.8,117.3,,,
1983-03-07 || 김진우,13K,2,24,0,0,21,9,10,1,0,126.1,77,70,577,147,8,49,0,13,130,1,13,4.99,3.59,1.55,86.1,119.7,,,
1983-01-12 || 이동현,13L,1.96,64,0,0,0,6,3,1,25,72,29,24,302,70,4,25,0,3,53,0,1,3,3.77,1.32,141.5,112.7,,,
1982-04-01 || 박정배,13S,1.95,38,0,0,0,5,2,0,14,49,11,9,208,40,3,24,0,4,53,0,2,1.65,3.7,1.31,262.5,117.4,,,
1983-05-30 || 류제국,13L,1.94,20,0,0,20,12,2,0,0,111.2,50,48,485,109,11,50,0,9,88,1,7,3.87,4.64,1.42,109.7,91.5,,,
1986-07-24 || 윤석민,13K,1.92,30,1,0,11,3,6,7,2,87.2,41,39,372,91,9,28,0,1,76,1,0,4,3.94,1.36,107.2,108.9,,,
1988-07-22 || 김광현,13S,1.88,25,0,0,22,10,9,0,0,133,72,66,580,128,12,68,0,4,102,1,9,4.47,4.61,1.47,97.2,94.1,,,
1985-07-28 || 소사,13K,1.87,29,0,0,28,9,9,0,1,164.2,111,100,748,196,11,68,0,9,143,1,10,5.47,3.88,1.6,78.5,110.5,,,
1990-02-13 || 홍상삼,13두,1.85,55,0,0,0,5,4,5,9,72,22,20,309,51,8,45,0,2,77,0,9,2.5,4.61,1.33,170.1,92.2,,,
1987-11-19 || 백인식,13S,1.85,19,0,0,15,5,5,0,0,91.1,40,36,390,85,5,36,0,8,50,1,4,3.55,4.41,1.33,122.3,98.4,,,
1983-06-09 || 장원삼,13삼,1.84,27,1,0,26,13,10,1,0,154,85,75,658,165,21,42,0,9,104,1,6,4.38,4.76,1.34,97.7,89.9,,,
1993-02-01 || 심창민,13삼,1.77,50,0,0,0,1,0,2,14,50.1,15,15,201,35,3,19,0,4,57,1,1,2.68,3.23,1.07,159.7,132.6,,,
1977-10-09 || 이정훈,13넥,1.64,56,0,0,0,5,2,1,11,69,25,23,280,69,5,24,0,2,29,0,1,3,4.58,1.35,145.2,95.1,,,
1977-03-01 || 송신영,13넥N,1.63,61,0,0,0,4,3,1,15,61.2,22,22,266,52,1,33,0,8,43,0,3,3.21,4.16,1.38,133.8,104.6,,,
1982-06-03 || 이명우,13롯,1.56,74,0,0,0,2,4,1,20,55.2,19,19,226,41,2,25,0,1,32,0,1,3.07,4.07,1.19,142.3,107.4,,,
1993-06-25 || 한현희,13넥,1.56,69,0,0,0,5,0,1,27,67.1,27,24,287,64,7,25,0,8,56,0,4,3.21,4.51,1.32,135.8,96.7,,,
1987-12-09 || 아담,13N,1.41,17,0,0,16,4,8,0,0,91.2,48,42,383,93,12,27,0,1,70,2,4,4.12,4.44,1.31,104.2,96.8,,,
1985-03-31 || 오주원,13넥,1.37,10,0,0,7,4,0,0,1,41.1,13,11,169,28,1,18,0,1,31,1,3,2.4,3.54,1.11,181.9,123,,,
1989-06-18 || 윤명준,13두,1.32,34,0,0,0,4,1,4,7,45,20,20,196,50,0,15,0,4,35,1,1,4,3.06,1.44,106.3,139,,,
1975-01-02 || 손민한,13N,1.24,28,0,0,6,5,6,9,3,60.1,24,23,250,56,4,23,0,3,22,0,1,3.43,4.77,1.31,125.2,90,,,
1977-02-12 || 유동훈,13K,1.24,49,0,0,0,1,3,0,5,52.1,22,17,226,56,3,11,0,8,38,0,1,2.92,3.73,1.28,146.8,115,,,
1987-09-02 || 박경태,13K,1.19,42,0,0,5,1,5,0,4,62.1,33,31,283,70,2,32,0,2,53,0,3,4.48,3.7,1.64,95.9,116,,,
1982-03-28 || 신재웅,13L,1.17,18,0,0,10,4,4,0,0,56,21,19,227,52,4,18,0,3,21,1,1,3.05,4.65,1.25,139,91.2,,,
1993-08-11 || 이민호,13N,1.16,56,0,0,0,1,3,10,1,66.1,31,31,294,59,6,34,0,8,60,0,10,4.21,4.62,1.4,102.1,93.1,,,
1978-11-10 || 정대현,13롯,1.16,58,0,0,0,5,4,1,16,51.1,21,19,227,56,3,21,0,8,34,0,2,3.33,4.48,1.5,131.2,97.6,,,
1983-09-08 || 신용운,13삼,1.12,44,0,0,0,2,0,0,2,40,9,9,156,26,5,16,0,0,36,0,1,2.03,4.37,1.05,211.5,97.9,,,
1980-01-01 || 정재훈,13두,1.11,55,0,0,0,4,1,14,7,52.1,26,20,222,46,3,17,0,3,38,0,1,3.44,3.79,1.2,123.7,112.3,,,
1987-08-07 || 김세현,13넥,1.08,29,0,0,19,5,5,0,0,101.1,62,58,455,119,7,48,0,3,55,0,3,5.15,4.67,1.65,84.6,93.3,,,
1981-06-17 || 강영식,13롯,1.08,55,0,0,0,1,3,1,9,39.2,17,17,168,32,1,19,0,2,40,0,4,3.86,3.25,1.29,113.3,134.5,,,
1985-08-25 || 임창민,13N,1.05,54,0,0,0,6,6,4,9,64.2,29,27,264,41,10,32,0,2,63,0,6,3.76,4.99,1.13,114.3,86.1,,,
1989-07-15 || 홍성민,13롯,1.04,25,0,0,3,4,2,1,2,48.2,20,17,207,54,3,18,0,3,22,0,1,3.14,4.54,1.48,139,96.2,,,
1983-09-23 || 윤길현,13S,1.02,45,0,0,0,3,1,0,8,43.1,17,16,178,35,5,21,0,2,47,0,4,3.32,4.27,1.29,130.6,101.6,,,
1991-11-09 || 문성현,13넥,0.99,17,0,0,10,5,4,0,0,64,35,32,280,73,8,22,0,3,55,0,2,4.5,4.43,1.48,96.8,98.4,,,
1980-04-17 || 김사율,13롯,0.98,35,0,0,8,3,7,1,3,74.1,35,33,322,74,11,34,0,2,47,0,6,4,5.46,1.45,109.4,80,,,
1981-05-05 || 김광수,13한,0.98,56,0,0,1,3,3,1,4,67.2,45,43,293,75,3,16,0,6,41,0,0,5.72,3.69,1.35,75.9,117.6,,,
1989-08-17 || 송창현,13한,0.97,30,0,0,14,2,8,0,0,82.2,40,34,348,58,9,47,0,5,46,2,4,3.7,5.54,1.27,117.2,78.4,,,
1986-11-29 || 전유수,13S,0.91,54,0,0,0,2,0,2,3,57.2,28,28,252,60,6,23,0,4,35,0,4,4.37,4.89,1.44,99.3,88.7,,,
1971-10-23 || 류택현,13L,0.88,58,0,0,0,0,0,0,16,29.1,10,10,125,31,2,6,0,2,23,0,1,3.07,3.49,1.26,138.3,121.8,,,
1985-11-15 || 빌로우,13K,0.86,11,0,0,8,3,2,1,0,47,26,21,208,45,1,26,0,1,38,0,2,4.02,3.73,1.51,106.7,115,,,
1991-04-02 || 임정우,13L,0.84,46,0,0,1,2,1,0,3,50.1,26,25,207,41,3,24,0,3,39,0,5,4.47,4.18,1.29,95,101.5,,,
