,YYYY,team,pos,name,birth,WAR,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,IBB,SO,DP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC+,WPA,salary,key,key_fnl,most_value_fnl,salary_log
1119,2018,TIGERS,3B,김지성,1985-07-20,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2378095238095238,0.2986666666666667,0.37157142857142855,0.6701904761904762,0.29404761904761906,63.91904761904762,0.0,3800,김지성1985-07-20,김지성1985-07-20,SS,8.242756345714477
1120,2018,WYVERNS,LF,윤정우,1988-05-12,-0.02,22,43,40,6,10,2,0,1,15,2,2,1,2,1,0,7,4,0,0,0.25,0.302,0.375,0.677,0.302,68.2,-0.03,3000,윤정우1988-05-12,윤정우1988-05-12,LF,8.006367567650246
1121,2018,TIGERS,LF,홍현빈,1997-08-29,-0.02,14,15,13,2,3,0,0,0,3,1,1,0,2,0,0,5,0,0,0,0.231,0.333,0.231,0.564,0.281,52.8,-0.02,2900,홍현빈1997-08-29,홍현빈1997-08-29,LF,7.9724660159745655
1122,2018,DYNOS,DH,강구성,1993-06-09,-0.02,4,5,5,0,1,1,0,0,2,1,0,0,0,0,0,3,0,0,0,0.2,0.2,0.4,0.6,0.248,36.5,-0.12,2700,강구성1993-06-09,강구성1993-06-09,DH,7.90100705199242
1123,2018,TWINS,2B,강승호,1994-02-09,-0.02,69,212,184,14,47,10,0,3,66,31,1,1,18,3,0,57,2,6,1,0.255,0.33,0.359,0.689,0.305,71.8,-0.23,3500,강승호1994-02-09,강승호1994-02-09,2B,8.160518247477505
1124,2018,TIGERS,C,이준수,1988-06-17,-0.02,11,10,8,0,2,0,0,0,2,1,0,0,0,1,0,1,1,1,0,0.25,0.333,0.25,0.583,0.259,40.6,0.05,3000,이준수1988-06-17,이준수1988-06-17,C,8.006367567650246
1125,2018,LIONS,C,김응민,1991-10-22,-0.02,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-130.7,0.0,3000,김응민1991-10-22,김응민1991-10-22,C,8.006367567650246
1126,2018,WYVERNS,LF,강지광,1990-10-23,-0.03,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-130.7,0.0,3000,강지광1990-10-23,강지광1990-10-23,LF,8.006367567650246
1127,2018,EAGLES,SS,이도윤,1996-10-07,-0.03,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-130.7,0.08,2700,이도윤1996-10-07,이도윤1996-10-07,SS,7.90100705199242
1128,2018,EAGLES,RF,박준혁,1991-01-09,-0.03,4,5,5,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0.2,0.2,0.4,0.6,0.248,32.9,-0.09,3000,박준혁1991-01-09,박준혁1991-01-09,RF,8.006367567650246
1129,2018,GIANTS,LF,김문호,1987-06-22,-0.03,46,115,100,12,25,7,0,2,38,16,1,0,13,0,1,27,2,2,0,0.25,0.336,0.38,0.716,0.314,76.3,0.44,15000,김문호1987-06-22,김문호1987-06-22,LF,9.615805480084347
1130,2018,TIGERS,RF,이인행,1991-06-30,-0.03,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-130.7,0.0,3200,이인행1991-06-30,이인행1991-06-30,RF,8.070906088787819
1131,2018,DYNOS,SS,강민국,1992-01-10,-0.03,6,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0.23,23.9,0.0,2700,강민국1992-01-10,강민국1992-01-10,SS,7.90100705199242
1132,2018,WYVERNS,2B,이대수,1981-08-21,-0.04,4,6,5,1,1,1,0,0,2,0,0,0,0,0,0,2,0,1,0,0.2,0.2,0.4,0.6,0.207,12.3,-0.01,35000,이대수1981-08-21,이대수1981-08-21,SS,10.46310334047155
1133,2018,TWINS,SS,백승현,1995-05-26,-0.05,5,8,8,1,2,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0.25,0.25,0.25,0.5,0.23,20.5,0.02,3000,백승현1995-05-26,백승현1995-05-26,3B,8.006367567650246
1134,2018,TWINS,LF,홍창기,1993-11-21,-0.05,12,25,18,1,3,2,0,0,5,0,0,1,7,0,0,8,0,0,0,0.167,0.4,0.278,0.678,0.339,96.1,-0.02,2700,홍창기1993-11-21,홍창기1993-11-21,CF,7.90100705199242
1135,2018,TIGERS,SS,고명성,1999-04-16,-0.05,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-130.7,-0.01,2700,고명성1999-04-16,고명성1999-04-16,SS,7.90100705199242
1136,2018,TWINS,C,정상호,1982-12-24,-0.05,70,128,112,11,25,4,0,1,32,9,0,1,8,5,0,35,3,3,0,0.223,0.304,0.286,0.59,0.272,50.4,-1.22,50000,정상호1982-12-24,정상호1982-12-24,C,10.819778284410283
1137,2018,LIONS,CF,김성윤,1999-02-02,-0.05,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,-130.7,-0.16,3000,김성윤1999-02-02,김성윤1999-02-02,CF,8.006367567650246
1138,2018,TWINS,3B,장시윤,1993-09-23,-0.05,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-130.7,-0.03,3600,장시윤1993-09-23,장시윤1993-09-23,3B,8.1886891244442
1139,2018,TIGERS,1B,김석환,1999-02-28,-0.06,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,-130.7,0.0,2800,김석환1999-02-28,김석환1999-02-28,1B,7.937374696163295
1140,2018,WYVERNS,LF,김동엽,1990-07-24,-0.06,124,446,421,58,106,15,0,27,202,76,11,2,17,4,0,108,13,1,3,0.252,0.285,0.48,0.765,0.321,77.8,0.16,11500,김동엽1990-07-24,김동엽1990-07-24,DH,9.350102314351341
1141,2018,LIONS,C,김민수,1991-03-02,-0.06,8,6,6,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0.167,0.167,0.167,0.333,0.153,-27.9,-0.09,3300,김민수1991-03-02,김민수1991-03-02,C,8.101677747454572
1142,2018,BEARS,DH,김민혁,1996-05-03,-0.06,22,58,53,7,12,2,0,2,20,10,0,0,5,0,0,19,3,0,0,0.226,0.293,0.377,0.671,0.296,69.8,0.2,3000,김민혁1996-05-03,김민혁1996-05-03,1B,8.006367567650246
1143,2018,TIGERS,2B,최정민,1989-06-02,-0.07,57,95,83,17,21,2,0,2,29,6,1,3,7,1,0,20,2,4,0,0.253,0.319,0.349,0.668,0.291,63.0,-0.36,5500,최정민1989-06-02,최정민1989-06-02,2B,8.612503371220562
1144,2018,HEROS,LF,허정협,1990-02-17,-0.07,25,24,24,4,6,2,0,0,8,2,0,0,0,0,0,7,1,0,0,0.25,0.25,0.333,0.583,0.257,37.8,-0.25,4500,허정협1990-02-17,허정협1990-02-17,LF,8.411832675758411
1145,2018,TIGERS,SS,정현,1994-06-01,-0.07,65,132,117,16,31,7,0,2,44,9,3,0,9,0,0,28,3,6,0,0.265,0.318,0.376,0.694,0.297,63.2,-1.26,7800,정현1994-06-01,정현1994-06-01,SS,8.961879012677683
1146,2018,TWINS,LF,문선재,1990-05-20,-0.08,2,6,6,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.167,0.167,0.167,0.333,0.153,-30.0,-0.13,7000,문선재1990-05-20,문선재1990-05-20,LF,8.85366542803745
1147,2018,TWINS,1B,김재율,1989-01-14,-0.09,25,41,36,5,8,3,0,0,11,3,0,0,3,2,0,9,1,0,0,0.222,0.317,0.306,0.623,0.293,64.0,-0.1,6800,김재율1989-01-14,김재율1989-01-14,1B,8.824677891164198
1148,2018,GIANTS,3B,황진수,1989-02-15,-0.09,18,26,24,6,4,1,0,1,8,1,1,0,2,0,0,5,0,0,0,0.167,0.231,0.333,0.564,0.246,30.9,-0.13,6200,황진수1989-02-15,황진수1989-02-15,3B,8.732304571033183
1149,2018,DYNOS,C,김종민,1986-03-30,-0.09,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,-130.7,-0.04,5300,김종민1986-03-30,김종민1986-03-30,C,8.575462099540212
1150,2018,TIGERS,SS,심우준,1995-04-28,-0.09,135,403,367,49,95,23,3,4,136,29,11,11,20,4,1,58,4,11,1,0.259,0.304,0.371,0.674,0.291,59.5,-0.42,6300,심우준1995-04-28,심우준1995-04-28,SS,8.748304912379623
1151,2018,LIONS,DH,이성곤,1992-03-25,-0.09,9,19,16,1,3,0,0,0,3,0,0,0,3,0,0,7,1,0,0,0.188,0.316,0.188,0.503,0.26,43.4,-0.27,3000,이성곤1992-03-25,이성곤1992-03-25,1B,8.006367567650246
1152,2018,TIGERS,LF,오태곤,1991-11-18,-0.1,128,374,342,55,87,17,2,12,144,39,13,8,24,4,0,92,7,3,1,0.254,0.31,0.421,0.731,0.317,76.5,-0.03,8300,오태곤1991-11-18,오태곤1991-11-18,LF,9.02401079378469
1153,2018,TIGERS,2B,김영환,1993-01-31,-0.1,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,-130.7,-0.09,3700,김영환1993-01-31,김영환1993-01-31,2B,8.216088098632316
1154,2018,EAGLES,3B,김태연,1997-06-10,-0.1,24,30,26,7,5,1,0,0,6,2,0,1,3,0,0,8,0,1,0,0.192,0.276,0.231,0.507,0.237,25.6,0.14,3000,김태연1997-06-10,김태연1997-06-10,3B,8.006367567650246
1155,2018,TIGERS,RF,배정대,1995-06-12,-0.1,14,5,5,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.2,0.2,0.2,0.4,0.184,-11.1,-0.11,3500,배정대1995-06-12,배정대1995-06-12,CF,8.160518247477505
1156,2018,EAGLES,RF,강상원,1997-05-05,-0.11,6,7,6,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0.0,0.143,0.0,0.143,0.104,-63.9,-0.04,3000,강상원1997-05-05,강상원1997-05-05,CF,8.006367567650246
1157,2018,LIONS,1B,백승민,1990-07-09,-0.11,14,32,31,3,8,2,0,0,10,5,0,0,1,0,0,9,1,0,0,0.258,0.281,0.323,0.604,0.273,51.1,0.2,2700,백승민1990-07-09,백승민1990-07-09,1B,7.90100705199242
1158,2018,DYNOS,C,신진호,1991-10-20,-0.11,20,25,22,1,4,0,0,0,4,1,0,0,3,0,0,10,1,0,0,0.182,0.28,0.182,0.462,0.234,26.3,-0.23,2800,신진호1991-10-20,신진호1991-10-20,C,7.937374696163295
1159,2018,EAGLES,LF,백창수,1988-05-09,-0.11,70,169,152,21,37,15,1,3,63,18,0,0,12,4,0,36,5,0,1,0.243,0.314,0.414,0.728,0.32,79.1,-0.47,5000,백창수1988-05-09,백창수1988-05-09,LF,8.517193191416238
1160,2018,TIGERS,RF,김사연,1988-08-09,-0.12,38,48,45,11,9,4,0,1,16,5,1,1,3,0,0,13,2,0,0,0.2,0.25,0.356,0.606,0.264,41.8,0.28,4000,김사연1988-08-09,김사연1988-08-09,RF,8.294049640102028
1161,2018,EAGLES,LF,양성우,1989-05-02,-0.12,73,236,209,32,53,9,0,2,68,13,1,1,22,4,2,32,8,0,1,0.254,0.335,0.325,0.66,0.304,69.8,-0.19,10000,양성우1989-05-02,양성우1989-05-02,LF,9.210340371976184
1162,2018,TIGERS,3B,김주형,1985-12-15,-0.12,6,8,8,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.125,0.125,0.125,0.25,0.115,-54.6,-0.04,7500,김주형1985-12-15,김주형1985-12-15,1B,8.922658299524402
1163,2018,DYNOS,C,윤여운,1990-02-22,-0.13,44,79,73,8,14,6,0,1,23,8,0,0,5,0,0,21,1,1,0,0.192,0.244,0.315,0.559,0.245,32.0,-0.25,2700,윤여운1990-02-22,윤여운1990-02-22,C,7.90100705199242
1164,2018,BEARS,3B,황경태,1996-08-17,-0.13,27,13,13,9,3,2,0,0,5,0,0,1,0,0,0,3,0,0,0,0.231,0.231,0.385,0.615,0.262,44.5,-0.23,2800,황경태1996-08-17,황경태1996-08-17,3B,7.937374696163295
1165,2018,LIONS,RF,박찬도,1989-02-22,-0.14,54,82,73,13,17,4,1,0,23,5,3,3,8,0,0,28,0,1,0,0.233,0.309,0.315,0.624,0.285,59.2,0.09,5000,박찬도1989-02-22,박찬도1989-02-22,LF,8.517193191416238
1166,2018,TIGERS,DH,남태혁,1991-03-13,-0.14,7,11,11,0,2,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0.182,0.182,0.182,0.364,0.167,-21.8,-0.15,3300,남태혁1991-03-13,남태혁1991-03-13,DH,8.101677747454572
1167,2018,TIGERS,C,이해창,1987-05-11,-0.15,83,174,162,19,35,4,0,8,63,24,0,3,8,3,0,49,3,1,0,0.216,0.266,0.389,0.655,0.282,54.5,-0.69,7100,이해창1987-05-11,이해창1987-05-11,C,8.867850063029406
1168,2018,LIONS,2B,안주형,1993-08-14,-0.15,15,8,8,2,2,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0.25,0.25,0.25,0.5,0.23,23.7,-0.16,3100,안주형1993-08-14,안주형1993-08-14,2B,8.039157390473237
1169,2018,GIANTS,3B,오윤석,1992-02-24,-0.15,13,13,12,3,2,0,0,0,2,0,0,0,1,0,0,5,1,0,0,0.167,0.231,0.167,0.397,0.197,-0.8,-0.25,3100,오윤석1992-02-24,오윤석1992-02-24,2B,8.039157390473237
1170,2018,DYNOS,SS,손시헌,1980-10-19,-0.16,67,150,128,12,24,4,0,2,34,14,2,0,15,5,0,20,3,1,1,0.188,0.295,0.266,0.561,0.266,45.2,-0.22,50000,손시헌1980-10-19,손시헌1980-10-19,SS,10.819778284410283
1171,2018,TIGERS,RF,김동명,1988-06-24,-0.16,11,12,11,2,1,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0.091,0.167,0.091,0.258,0.137,-41.0,-0.16,3100,김동명1988-06-24,김동명1988-06-24,RF,8.039157390473237
1172,2018,BEARS,C,이흥련,1989-05-16,-0.16,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,-130.7,-0.07,7500,이흥련1989-05-16,이흥련1989-05-16,C,8.922658299524402
1173,2018,EAGLES,LF,이동훈,1996-07-24,-0.17,28,50,46,6,11,1,0,1,15,2,0,1,3,1,0,8,1,0,0,0.239,0.3,0.326,0.626,0.286,57.6,-0.33,3300,이동훈1996-07-24,이동훈1996-07-24,CF,8.101677747454572
1174,2018,DYNOS,C,박광열,1995-08-28,-0.17,27,30,25,3,4,0,0,0,4,1,0,0,4,0,0,9,0,1,0,0.16,0.276,0.16,0.436,0.219,15.4,-0.35,3600,박광열1995-08-28,박광열1995-08-28,C,8.1886891244442
1175,2018,WYVERNS,1B,박정권,1981-07-21,-0.18,14,31,29,4,5,0,0,2,11,6,0,0,2,0,0,9,0,0,0,0.172,0.226,0.379,0.605,0.256,33.8,-0.11,40000,박정권1981-07-21,박정권1981-07-21,1B,10.596634733096073
1176,2018,WYVERNS,C,이성우,1981-09-01,-0.18,88,134,120,10,29,5,0,0,34,5,1,0,8,1,0,16,4,4,1,0.242,0.292,0.283,0.576,0.26,41.7,-1.03,9000,이성우1981-09-01,이성우1981-09-01,C,9.104979856318357
1177,2018,LIONS,C,권정웅,1992-11-15,-0.19,6,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-130.7,-0.09,4500,권정웅1992-11-15,권정웅1992-11-15,C,8.411832675758411
1178,2018,TIGERS,LF,오정복,1986-10-13,-0.19,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,-130.7,-0.26,7000,오정복1986-10-13,오정복1986-10-13,LF,8.85366542803745
1179,2018,DYNOS,LF,이재율,1993-05-02,-0.21,33,45,41,8,7,1,1,0,10,1,3,1,2,2,0,10,0,0,0,0.171,0.244,0.244,0.488,0.23,26.6,0.06,3200,이재율1993-05-02,이재율1993-05-02,LF,8.070906088787819
1180,2018,BEARS,1B,신성현,1990-10-19,-0.21,16,27,24,5,4,0,0,1,7,2,0,0,2,0,0,9,1,0,1,0.167,0.222,0.292,0.514,0.225,22.4,-0.28,5700,신성현1990-10-19,신성현1990-10-19,1B,8.648221453822641
1181,2018,HEROS,LF,홍성갑,1992-08-02,-0.22,6,8,8,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,-130.7,-0.35,3600,홍성갑1992-08-02,홍성갑1992-08-02,LF,8.1886891244442
1182,2018,DYNOS,CF,윤병호,1989-07-05,-0.22,14,37,33,3,6,1,0,0,7,0,1,0,2,1,0,10,0,1,0,0.182,0.25,0.212,0.462,0.217,14.5,-0.21,3000,윤병호1989-07-05,윤병호1989-07-05,CF,8.006367567650246
1183,2018,HEROS,RF,박정음,1989-04-15,-0.22,16,17,16,1,1,0,0,1,4,1,0,0,0,1,0,4,0,0,0,0.063,0.118,0.25,0.368,0.153,-25.2,-0.62,5500,박정음1989-04-15,박정음1989-04-15,LF,8.612503371220562
1184,2018,TIGERS,1B,서동욱,1984-03-21,-0.23,32,56,49,3,10,3,0,0,13,2,0,0,5,1,0,15,1,0,1,0.204,0.286,0.265,0.551,0.26,42.0,-0.44,18500,서동욱1984-03-21,서동욱1984-03-21,1B,9.825526011066415
1185,2018,TIGERS,LF,전민수,1989-03-18,-0.26,21,35,29,0,5,3,0,0,8,4,0,0,5,0,0,11,0,1,0,0.172,0.294,0.276,0.57,0.263,40.6,-0.32,5100,전민수1989-03-18,전민수1989-03-18,DH,8.536995818712418
1186,2018,GIANTS,DH,박헌도,1987-01-01,-0.26,15,31,26,1,3,1,0,0,4,0,0,0,5,0,0,10,1,0,0,0.115,0.258,0.154,0.412,0.217,11.9,-0.29,5600,박헌도1987-01-01,박헌도1987-01-01,LF,8.630521876723241
1187,2018,HEROS,2B,김지수,1986-08-23,-0.26,47,39,34,4,5,0,0,0,5,0,0,1,5,0,0,15,2,0,0,0.147,0.256,0.147,0.404,0.211,9.2,-0.32,6200,김지수1986-08-23,김지수1986-08-23,2B,8.732304571033183
1188,2018,TWINS,1B,윤대영,1994-01-31,-0.28,11,23,23,0,5,1,0,0,6,3,0,0,0,0,0,9,0,0,0,0.217,0.217,0.261,0.478,0.214,10.7,-0.04,2900,윤대영1994-01-31,윤대영1994-01-31,1B,7.9724660159745655
1189,2018,LIONS,2B,강한울,1991-09-12,-0.28,83,209,193,20,50,5,2,0,59,8,3,4,12,1,0,34,1,3,0,0.259,0.306,0.306,0.612,0.279,55.0,-1.19,15500,강한울1991-09-12,강한울1991-09-12,SS,9.648595302907339
1190,2018,LIONS,LF,배영섭,1986-06-27,-0.28,69,168,147,15,36,6,0,0,42,13,1,0,16,3,2,35,2,2,0,0.245,0.331,0.286,0.617,0.286,59.7,-0.35,13000,배영섭1986-06-27,배영섭1986-06-27,LF,9.472704636443673
1191,2018,HEROS,C,주효상,1997-11-11,-0.29,80,126,110,9,24,3,0,1,30,12,1,2,10,2,0,36,2,4,0,0.218,0.295,0.273,0.568,0.26,41.6,0.17,3500,주효상1997-11-11,주효상1997-11-11,C,8.160518247477505
1192,2018,GIANTS,CF,조홍석,1990-02-23,-0.29,39,71,62,14,14,1,0,0,15,1,0,2,6,2,0,13,2,1,0,0.226,0.314,0.242,0.556,0.268,46.8,0.05,2800,조홍석1990-02-23,조홍석1990-02-23,RF,7.937374696163295
1193,2018,TIGERS,RF,김진곤,1987-09-10,-0.29,19,23,21,4,3,1,0,0,4,0,0,2,2,0,0,3,0,0,0,0.143,0.217,0.19,0.408,0.197,-2.0,-0.19,3300,김진곤1987-09-10,김진곤1987-09-10,CF,8.101677747454572
1194,2018,TIGERS,LF,이창진,1991-03-04,-0.3,20,30,29,5,5,1,0,0,6,0,0,1,0,1,0,3,2,0,0,0.172,0.2,0.207,0.407,0.189,-6.6,-0.37,2400,이창진1991-03-04,이창진1991-03-04,CF,7.783224016336037
1195,2018,HEROS,LF,고종욱,1989-01-11,-0.3,102,351,330,47,92,22,0,6,132,54,17,4,15,1,1,96,2,1,4,0.279,0.309,0.4,0.709,0.309,74.1,1.03,11000,고종욱1989-01-11,고종욱1989-01-11,LF,9.305650551780507
1196,2018,LIONS,1B,조동찬,1983-07-27,-0.3,28,59,54,5,12,1,0,1,16,2,0,0,4,0,0,14,2,1,0,0.222,0.276,0.296,0.572,0.258,40.1,-0.57,40000,조동찬1983-07-27,조동찬1983-07-27,3B,10.596634733096073
1197,2018,TWINS,2B,윤진호,1986-06-23,-0.31,102,61,53,13,11,3,0,0,14,4,0,1,2,2,0,14,2,4,0,0.208,0.263,0.264,0.527,0.23,22.0,-0.81,4200,윤진호1986-06-23,윤진호1986-06-23,3B,8.34283980427146
1198,2018,HEROS,C,김재현,1993-03-18,-0.32,116,234,202,22,46,7,0,3,62,18,0,0,12,8,0,58,2,9,3,0.228,0.293,0.307,0.6,0.265,45.5,-0.7,5000,김재현1993-03-18,김재현1993-03-18,C,8.517193191416238
1199,2018,EAGLES,3B,오선진,1989-07-07,-0.32,56,148,133,14,30,4,0,1,37,9,3,0,7,5,0,33,2,3,0,0.226,0.29,0.278,0.568,0.261,42.0,-0.69,8600,오선진1989-07-07,오선진1989-07-07,3B,9.0595174822416
1200,2018,TWINS,LF,임훈,1985-07-17,-0.32,54,88,83,10,19,3,0,2,28,7,0,0,3,0,0,15,3,2,0,0.229,0.256,0.337,0.593,0.256,41.5,-0.44,10000,임훈1985-07-17,임훈1985-07-17,RF,9.210340371976184
1201,2018,GIANTS,C,나원탁,1994-08-20,-0.33,20,24,24,0,3,0,0,0,3,1,0,0,0,0,0,10,0,0,0,0.125,0.125,0.125,0.25,0.115,-55.1,-0.15,2800,나원탁1994-08-20,나원탁1994-08-20,C,7.937374696163295
1202,2018,LIONS,SS,정병곤,1988-03-23,-0.33,6,16,15,1,1,0,0,0,1,2,0,0,0,0,0,5,1,0,1,0.067,0.063,0.067,0.129,0.057,-92.2,-0.28,4500,정병곤1988-03-23,정병곤1988-03-23,2B,8.411832675758411
1203,2018,TIGERS,CF,이영욱,1985-10-11,-0.34,14,16,16,0,2,0,0,0,2,1,1,0,0,0,0,4,0,0,0,0.125,0.125,0.125,0.25,0.115,-54.7,-0.2,6500,이영욱1985-10-11,이영욱1985-10-11,CF,8.779557455883728
1204,2018,WYVERNS,LF,조용호,1989-09-09,-0.34,16,14,13,4,1,0,0,0,1,0,0,1,0,0,0,5,0,1,0,0.077,0.077,0.077,0.154,0.066,-87.9,-0.2,6200,조용호1989-09-09,조용호1989-09-09,LF,8.732304571033183
1205,2018,TIGERS,LF,하준호,1989-04-29,-0.35,15,26,22,2,3,1,0,1,7,2,0,0,0,0,0,14,0,4,0,0.136,0.136,0.318,0.455,0.155,-29.8,-0.2,5700,하준호1989-04-29,하준호1989-04-29,LF,8.648221453822641
1206,2018,TWINS,2B,박지규,1991-10-12,-0.37,26,53,47,6,8,2,0,1,13,5,2,0,3,0,0,17,2,2,1,0.17,0.216,0.277,0.492,0.21,11.0,-0.38,5000,박지규1991-10-12,박지규1991-10-12,2B,8.517193191416238
1207,2018,GIANTS,C,김사훈,1987-06-18,-0.38,56,79,74,7,17,3,0,0,20,6,0,0,1,1,0,22,0,3,0,0.23,0.25,0.27,0.52,0.229,20.3,-0.69,4000,김사훈1987-06-18,김사훈1987-06-18,C,8.294049640102028
1208,2018,DYNOS,LF,강진성,1993-10-19,-0.38,45,75,68,5,16,3,0,0,19,1,0,0,4,0,0,17,3,2,1,0.235,0.274,0.279,0.553,0.248,35.2,-1.0,3000,강진성1993-10-19,강진성1993-10-19,1B,8.006367567650246
1209,2018,EAGLES,LF,최진행,1985-08-17,-0.39,57,154,136,14,29,3,0,7,53,13,0,1,15,3,0,53,5,0,0,0.213,0.305,0.39,0.695,0.307,69.2,-0.26,19000,최진행1985-08-17,최진행1985-08-17,LF,9.852194258148577
1210,2018,TIGERS,LF,송민섭,1991-08-02,-0.41,47,29,27,7,4,0,0,0,4,0,2,1,1,0,0,8,1,1,0,0.148,0.179,0.148,0.327,0.152,-31.6,-0.38,3000,송민섭1991-08-02,송민섭1991-08-02,RF,8.006367567650246
1211,2018,WYVERNS,SS,박성한,1998-03-30,-0.42,42,59,52,3,7,1,0,0,8,2,0,0,7,0,0,16,0,0,0,0.135,0.237,0.154,0.391,0.201,2.6,-0.37,2700,박성한1998-03-30,박성한1998-03-30,SS,7.90100705199242
1212,2018,BEARS,LF,이우성,1994-07-17,-0.48,71,199,177,24,40,9,0,4,61,24,1,2,16,4,0,57,6,1,1,0.226,0.303,0.345,0.648,0.292,63.7,-0.46,2800,이우성1994-07-17,이우성1994-07-17,LF,7.937374696163295
1213,2018,EAGLES,LF,김민하,1989-02-25,-0.49,59,108,97,13,21,4,0,3,34,17,5,5,5,3,0,30,6,2,1,0.216,0.274,0.351,0.624,0.271,46.9,-1.25,3200,김민하1989-02-25,김민하1989-02-25,LF,8.070906088787819
1214,2018,HEROS,DH,김태완,1984-01-27,-0.5,29,74,66,5,13,2,0,1,18,5,0,0,5,2,1,25,4,0,1,0.197,0.27,0.273,0.543,0.246,32.6,-0.95,5000,김태완1984-01-27,김태완1984-01-27,DH,8.517193191416238
1215,2018,WYVERNS,CF,정진기,1992-10-10,-0.54,96,212,201,33,49,8,1,3,68,17,11,3,6,2,0,45,2,3,0,0.244,0.273,0.338,0.611,0.269,46.6,0.26,6200,정진기1992-10-10,정진기1992-10-10,RF,8.732304571033183
1216,2018,GIANTS,3B,김동한,1988-06-24,-0.57,55,96,83,11,16,1,0,2,23,9,3,1,9,0,0,18,1,2,2,0.193,0.266,0.277,0.543,0.244,30.1,-0.61,6300,김동한1988-06-24,김동한1988-06-24,3B,8.748304912379623
1217,2018,TIGERS,LF,오준혁,1992-03-11,-0.59,30,50,44,6,6,0,0,0,6,2,1,1,3,1,0,11,1,1,1,0.136,0.204,0.136,0.34,0.169,-19.3,-0.63,4200,오준혁1992-03-11,오준혁1992-03-11,RF,8.34283980427146
1218,2018,DYNOS,SS,지석훈,1984-03-17,-0.64,67,105,94,9,17,2,0,1,22,8,1,0,8,0,0,20,2,0,3,0.181,0.238,0.234,0.472,0.219,15.1,-0.1,15000,지석훈1984-03-17,지석훈1984-03-17,SS,9.615805480084347
1219,2018,DYNOS,C,정범모,1987-03-26,-0.65,103,219,190,20,34,9,0,4,55,18,1,0,15,4,0,62,4,7,3,0.179,0.25,0.289,0.54,0.237,26.1,-1.49,5500,정범모1987-03-26,정범모1987-03-26,C,8.612503371220562
1220,2018,LIONS,2B,손주인,1983-12-01,-0.7,98,297,265,26,63,10,0,4,85,28,3,0,11,7,0,40,11,10,4,0.238,0.282,0.321,0.603,0.263,43.4,-1.49,18000,손주인1983-12-01,손주인1983-12-01,2B,9.798127036878302
1221,2018,TIGERS,SS,황윤호,1993-09-22,-0.7,82,62,57,11,9,1,0,0,10,4,2,2,0,3,0,6,2,2,0,0.158,0.2,0.175,0.375,0.175,-14.3,0.02,3100,황윤호1993-09-22,황윤호1993-09-22,3B,8.039157390473237
1222,2018,TWINS,CF,안익훈,1996-02-12,-0.7,62,135,123,13,27,4,0,0,31,10,0,1,8,1,0,12,4,2,1,0.22,0.271,0.252,0.523,0.242,29.6,0.09,9000,안익훈1996-02-12,안익훈1996-02-12,CF,9.104979856318357
